"data_m.listener_pseudonym","data_m.sample_heard","dim1","dim2","dim3","dim4"
"Rater119","m271_portmoresby_stimulus.wav",1.09126384686731,3.79760974092516,-0.553438422991621,2.55281724377836
"Rater119","m280_skopje_stimulus.wav",-2.13276490123876,2.51532900943578,-0.881215338881493,1.13319594441316
"Rater120","m061_alrayyan_stimulus.wav",-5.15845172833564,-4.14093812681549,2.34411696318484,1.06829067876906
"Rater120","m263_andorralavella_stimulus.wav",2.52101953949024,0.764952471922679,-2.6243175380026,0.188449629769746
"Rater120","m171_barentsburg_stimulus.wav",2.15888358117303,3.90739139464875,-0.573848686028904,0.416121675648136
"Rater120","m097_basseterre_stimulus.wav",-1.07210736000981,0.88761647117826,1.77495157430107,2.7620187575818
"Rater120","m041_bucharest_stimulus.wav",-4.48164570698088,-1.95593811873466,-0.364730612766956,-0.784342032547379
"Rater120","m088_cayenne_stimulus.wav",-0.813365134663852,-1.62172073370377,-2.26175832622913,-3.39255706333647
"Rater120","m096_helsinki_stimulus.wav",6.00169695100778,2.42394063329938,-1.15018079151316,0.300008889383534
"Rater120","m071_jamestown_stimulus.wav",-1.20511778851579,-2.47042614061825,1.97578727041383,0.0431542112020838
"Rater120","m271_portmoresby_stimulus.wav",4.17474966188261,2.65876591958858,1.64565839677828,1.82519739588353
"Rater120","m280_skopje_stimulus.wav",-2.12566201504768,-0.453643770765487,-0.765678250137283,-2.42634214235404
"Rater121","m061_alrayyan_stimulus.wav",-0.50398062509035,-0.722387152509002,1.46099040097944,1.57925670977285
"Rater121","m263_andorralavella_stimulus.wav",2.19508721561879,3.47461532693596,0.0370526250949424,-0.0184658017030347
"Rater121","m171_barentsburg_stimulus.wav",0.144013838935984,-0.361861189422068,-2.67345146495293,-2.25294678711487
"Rater121","m097_basseterre_stimulus.wav",-4.87713003292595,-3.15717008498495,1.99006642143539,2.7059039078509
"Rater121","m041_bucharest_stimulus.wav",-6.70413243024211,-4.42359176901969,2.38172572261404,1.87304197303163
"Rater121","m088_cayenne_stimulus.wav",3.26609093923404,-0.650024377541062,-1.87602199270296,-1.59531328211828
"Rater121","m096_helsinki_stimulus.wav",0.214336367838682,-1.17412702965255,-0.932453400947547,-0.491844187552626
"Rater121","m071_jamestown_stimulus.wav",-2.20760277536045,2.16999699513861,0.810913147195786,-1.94312705645778
"Rater121","m271_portmoresby_stimulus.wav",5.05569410938223,3.37022723056453,0.9763296596499,2.48485497232183
"Rater121","m280_skopje_stimulus.wav",3.41762339260913,1.47432205049022,-2.17515111836607,-2.34136044803062
"Rater122","m061_alrayyan_stimulus.wav",-3.63398823964818,-2.38102312557513,1.21028673222378,0.609797675353446
"Rater122","m263_andorralavella_stimulus.wav",-2.4296444441461,-0.986353543359359,0.319523164176489,-1.72430787382192
"Rater122","m171_barentsburg_stimulus.wav",4.20246882909264,4.81821005069261,-1.95493208288525,0.82407951937903
"Rater122","m097_basseterre_stimulus.wav",-3.58988328918521,-2.55299676040028,0.313005598853609,0.988565167110985
"Rater122","m041_bucharest_stimulus.wav",1.14984889745798,0.464288354083636,0.640013890526614,1.15299043663979
"Rater122","m088_cayenne_stimulus.wav",-2.52361258310592,-2.74905795803756,-0.168453946379356,-1.35206409621104
"Rater122","m096_helsinki_stimulus.wav",6.91489267604504,5.66523773773345,-0.126323164365764,-2.70105882522395
"Rater122","m071_jamestown_stimulus.wav",-3.82967180119931,-3.03588416741431,0.176997922435063,1.01562897423096
"Rater122","m271_portmoresby_stimulus.wav",-3.30513426808359,-2.11868490818716,1.01452824412457,0.804894707627205
"Rater122","m280_skopje_stimulus.wav",7.04472422277265,2.87626432046409,-1.42464635870975,0.381474314915483
"Rater123","m061_alrayyan_stimulus.wav",-2.95162817104753,-3.17360723824044,1.66686905402188,1.01837470225871
"Rater123","m263_andorralavella_stimulus.wav",-0.672206928719971,1.24233213472343,0.838201809218296,0.985146049811982
"Rater123","m171_barentsburg_stimulus.wav",3.27035436503125,-0.363122050822625,-2.36775511055108,-1.95420112609441
"Rater123","m097_basseterre_stimulus.wav",-0.81705573855752,1.65587181164847,-0.107810592924091,0.827169288157092
"Rater123","m041_bucharest_stimulus.wav",-4.1371709660471,-1.97569639089489,2.02915707123162,2.12685790210137
"Rater123","m088_cayenne_stimulus.wav",5.82700444645074,-0.250149814685263,-2.02219999983717,-3.09828837377519
"Rater123","m096_helsinki_stimulus.wav",4.51048563937429,1.13233120864433,-3.00032819255269,-0.0447163911674144
"Rater123","m071_jamestown_stimulus.wav",-4.42025988975991,1.2432092356658,2.08695701770909,2.91924434012783
"Rater123","m271_portmoresby_stimulus.wav",1.20089836675169,2.4231245018091,-0.897165516735565,-0.226035473371107
"Rater123","m280_skopje_stimulus.wav",-1.81042112347592,-1.9342933978479,1.77407446041969,-2.55355091804885
"Rater124","m061_alrayyan_stimulus.wav",-1.89807863998719,-2.71334871907681,-2.72716345329116,-1.51778616161091
"Rater124","m263_andorralavella_stimulus.wav",4.38166988839664,2.33437081501734,0.63897275406031,1.44624168607728
"Rater124","m171_barentsburg_stimulus.wav",1.95114513618637,0.775413942239699,-1.239084101071,-3.26185846490362
"Rater124","m097_basseterre_stimulus.wav",-4.28394420946212,-0.886731992869873,0.606325929108179,0.964240636606725
"Rater124","m041_bucharest_stimulus.wav",-1.91077178948604,-0.228602756247273,0.201207737818901,-1.62348245482172
"Rater124","m088_cayenne_stimulus.wav",-0.550024170844033,0.142103255546919,-0.23593872312797,-1.46523547277995
"Rater124","m096_helsinki_stimulus.wav",6.6372284324296,3.12548933575786,0.106262279716336,1.25534782429064
"Rater124","m071_jamestown_stimulus.wav",-2.57422550877951,-0.0429524976425799,2.55508406671336,1.74083888859847
"Rater124","m271_portmoresby_stimulus.wav",1.27907407869929,1.31056604009272,-0.530498332548423,2.17668798414931
"Rater124","m280_skopje_stimulus.wav",-3.03207321715301,-3.816307422818,0.62483184262148,0.285005534393774
"Rater125","m061_alrayyan_stimulus.wav",-4.68041829184694,-3.42102326922856,1.86475848790167,-1.29844991128315
"Rater125","m263_andorralavella_stimulus.wav",2.6174331685555,3.90369876443359,-1.44213211777848,-0.756614532223851
"Rater125","m171_barentsburg_stimulus.wav",4.55434826442187,1.58596417983767,-2.15221465612399,-1.3869018220779
"Rater125","m097_basseterre_stimulus.wav",-5.56136728275047,-1.8777769686403,1.81252659229673,1.50489322310889
"Rater125","m041_bucharest_stimulus.wav",1.58271831309164,-0.189890472123629,0.651586905955786,2.03063624712526
"Rater125","m088_cayenne_stimulus.wav",0.3661396779652,-2.97331118196006,-1.63014934886477,-2.30402269205014
"Rater125","m096_helsinki_stimulus.wav",4.83946938272653,2.70701871544125,-2.00580231725355,1.45175070169488
"Rater125","m071_jamestown_stimulus.wav",-5.22151258180028,-1.02644431752849,2.10399621137706,-0.205354190766862
"Rater125","m271_portmoresby_stimulus.wav",1.05591948569951,-1.70306102480877,2.64354521270138,2.75534568740516
"Rater125","m280_skopje_stimulus.wav",0.447269863937451,2.99482557457731,-1.84611497021182,-1.79128271093228
"Rater126","m061_alrayyan_stimulus.wav",-4.63341043103627,-1.71757314812641,2.0014966626301,2.12476539734469
"Rater126","m263_andorralavella_stimulus.wav",5.02220918336737,3.30851974793314,-1.46871635979467,-1.48974832718256
"Rater126","m171_barentsburg_stimulus.wav",1.60180326337546,-1.7880314106333,-2.38878943181254,-2.07389971557166
"Rater126","m097_basseterre_stimulus.wav",-5.73553142098015,-1.6167624070382,2.55385315676981,2.41937241728039
"Rater126","m041_bucharest_stimulus.wav",-4.45926518646174,-1.64536769138566,2.00234091967653,-0.229233834220949
"Rater126","m088_cayenne_stimulus.wav",2.0406436068884,-3.62543196706544,-2.09759589309203,-2.42294593268324
"Rater126","m096_helsinki_stimulus.wav",3.26661470394675,2.21420391006105,-2.12768011364751,-0.503828427744244
"Rater126","m071_jamestown_stimulus.wav",-2.17383986499736,-0.427597348630954,1.05852932642846,1.51434187967274
"Rater126","m271_portmoresby_stimulus.wav",4.78022645411217,3.34367686079701,1.47746425275925,2.78383064002186
"Rater126","m280_skopje_stimulus.wav",0.290549691785377,1.95436345408877,-1.0109025199174,-2.12265409691701
"Rater127","m061_alrayyan_stimulus.wav",-5.10291537419634,0.901782625167255,-1.67859836177339,-1.54749288829826
"Rater127","m263_andorralavella_stimulus.wav",1.91751693051338,2.15381907253461,-0.606158777883754,-0.941420553871352
"Rater127","m171_barentsburg_stimulus.wav",-1.01713689880807,4.56502579891062,-1.76335834527108,-2.46140722227226
"Rater127","m097_basseterre_stimulus.wav",-5.25375783761744,-2.34179209004601,1.64956201637643,1.48784980844918
"Rater127","m041_bucharest_stimulus.wav",-0.60077792644681,0.728018243402469,0.61371060698946,-0.549773701488972
"Rater127","m088_cayenne_stimulus.wav",4.74872587355011,-2.67703433148617,-1.76085508820268,-0.17812077231603
"Rater127","m096_helsinki_stimulus.wav",3.14792244119132,0.16450001908978,-1.68942961939713,0.133775904895823
"Rater127","m071_jamestown_stimulus.wav",-5.68145498735111,-3.51424641100499,2.10100457956432,1.66503101866067
"Rater127","m271_portmoresby_stimulus.wav",4.59284850285925,-1.3113613043445,3.26243931015323,2.39266318239135
"Rater127","m280_skopje_stimulus.wav",3.24902927630572,1.33128837777692,-0.128316320555402,-0.00110477615016297
"Rater128","m061_alrayyan_stimulus.wav",-3.69339744909861,-4.9491919325108,1.75711860426508,1.01548427460086
"Rater128","m263_andorralavella_stimulus.wav",-2.31213898078829,3.78478918582598,-2.61635408757695,-1.77677975523411
"Rater128","m171_barentsburg_stimulus.wav",-3.85752004792326,-1.72131146311443,0.865272183070318,0.089718772152773
"Rater128","m097_basseterre_stimulus.wav",-1.98998652978151,-2.58628351942442,2.48798786501062,2.66791829562352
"Rater128","m041_bucharest_stimulus.wav",-0.693392101189857,1.79119462862197,-1.16560805730407,0.866316200715692
"Rater128","m088_cayenne_stimulus.wav",4.46621415519195,2.70432221260988,-2.14718196334184,-0.504596261850318
"Rater128","m096_helsinki_stimulus.wav",1.88690262825657,1.73686321435066,-1.61640976864857,-2.34874796758713
"Rater128","m071_jamestown_stimulus.wav",-4.12621262456431,-4.76133997362292,1.99546876994977,0.996844308879944
"Rater128","m271_portmoresby_stimulus.wav",4.90118415791139,2.05641983932863,-0.530836695782866,1.1322621264047
"Rater128","m280_skopje_stimulus.wav",5.41834679198592,1.94453780793546,0.970543150358512,-2.13841999370594
"Rater129","m061_alrayyan_stimulus.wav",-1.65294600693853,-1.3213256087725,1.37118980736485,1.4450952359675
"Rater129","m263_andorralavella_stimulus.wav",-0.852546707250259,4.07937299982619,-2.37853832637905,1.0097316522597
"Rater129","m171_barentsburg_stimulus.wav",2.19617263975294,-1.24926751374922,0.701709491383568,1.27389021074473
"Rater129","m097_basseterre_stimulus.wav",3.95161435578582,1.15903496751496,0.353737342522938,-2.9123410750175
"Rater129","m041_bucharest_stimulus.wav",-3.04348700894995,-0.894251122436296,-1.39633486372931,0.233412193784672
"Rater129","m088_cayenne_stimulus.wav",1.14049324687934,1.10538341809916,-0.291964311251922,-1.13931172708126
"Rater129","m096_helsinki_stimulus.wav",2.20198155117966,0.877993450748782,-0.671925127249847,0.366448352056116
"Rater129","m071_jamestown_stimulus.wav",-3.01227741113343,-3.1837297858576,0.213982181956757,1.35328422091934
"Rater129","m271_portmoresby_stimulus.wav",0.191070198517488,0.503745807978674,0.747102066871648,-0.0876893118342582
"Rater129","m280_skopje_stimulus.wav",-1.12007485784307,-1.07695661335214,1.35104173851037,-1.54251975179903
"Rater130","m061_alrayyan_stimulus.wav",-2.24773061921738,-3.40425954060346,1.75362522638135,-1.67949417197298
"Rater130","m263_andorralavella_stimulus.wav",1.66593188205521,-0.136129501021984,-2.35006708817266,-1.41766012675719
"Rater130","m171_barentsburg_stimulus.wav",3.38147504980474,-0.586088969162257,-2.0047650326252,-0.4026978492795
"Rater130","m097_basseterre_stimulus.wav",-0.538659217778429,6.62145898819657,1.00601510563959,1.85249487949748
"Rater130","m041_bucharest_stimulus.wav",-1.56789327528069,1.10318671805501,2.15542331868695,-0.89202903578642
"Rater130","m088_cayenne_stimulus.wav",3.98413060960909,-1.2474504346475,-2.01098038691836,-1.38210879051085
"Rater130","m096_helsinki_stimulus.wav",0.853205791889545,-1.86523973590537,-2.44047189202121,-1.23833471069154
"Rater130","m071_jamestown_stimulus.wav",2.66489823313672,0.847093389613086,0.566947594541898,3.16362436993544
"Rater130","m271_portmoresby_stimulus.wav",-4.9324241201954,-1.89497417454022,2.01758585227854,3.42090012716088
"Rater130","m280_skopje_stimulus.wav",-3.2629343340234,0.562403260016131,1.30668730220911,-1.42469469159532
"Rater131","m061_alrayyan_stimulus.wav",-4.97763916824629,-3.44664676812397,2.53690477177956,-1.45658714638896
"Rater131","m263_andorralavella_stimulus.wav",2.79379077221873,2.06858270881164,-1.85394416771372,1.55052414989489
"Rater131","m171_barentsburg_stimulus.wav",1.84626318377014,-0.93357380205904,-1.57410768619325,1.73976998897179
"Rater131","m097_basseterre_stimulus.wav",-3.74766846956217,-1.19667782508214,1.63308320962425,1.74265110388008
"Rater131","m041_bucharest_stimulus.wav",-1.9353857464676,-4.14322752250494,2.23725318650695,-2.580187727608
"Rater131","m088_cayenne_stimulus.wav",1.94320830035225,-0.229826184607709,-1.47297456777207,-2.53438257656427
"Rater131","m096_helsinki_stimulus.wav",5.75087372520601,1.44428939098062,-2.03839031984269,-0.59853982154022
"Rater131","m071_jamestown_stimulus.wav",-1.03616770221543,3.17597941309333,1.15010372300145,1.56722015729326
"Rater131","m271_portmoresby_stimulus.wav",2.05370570617395,4.40435639372006,0.530701969203907,2.90138606364647
"Rater131","m280_skopje_stimulus.wav",-2.69098060122959,-1.14325580422786,-1.14863011859439,-2.33185419158502
"Rater132","m061_alrayyan_stimulus.wav",-2.31859331739252,1.07821640329037,1.86383005073502,-1.41479814710305
"Rater132","m263_andorralavella_stimulus.wav",-0.824300857799019,-2.75027572119056,-1.67801225367856,0.200015251892769
"Rater132","m171_barentsburg_stimulus.wav",-0.731703880312097,-0.841217541906437,-2.53940314385554,-2.01748650842022
"Rater132","m097_basseterre_stimulus.wav",-1.25478869354668,0.0530376828462628,1.38140037372735,1.73211169014649
"Rater132","m041_bucharest_stimulus.wav",-1.91740786431484,-0.199094831764008,1.25199395943278,1.67154827497989
"Rater132","m088_cayenne_stimulus.wav",0.578108633510475,-1.4276265166411,-2.20489802984045,-2.56847351343376
"Rater132","m096_helsinki_stimulus.wav",9.3717793437857,5.37509848162906,-2.51632684421979,1.18071206233039
"Rater132","m071_jamestown_stimulus.wav",-3.05569172248157,-0.756219928529521,1.90242195736697,1.7144206862236
"Rater132","m271_portmoresby_stimulus.wav",3.20534072310408,2.69362118443195,2.01931082391663,2.3680184945905
"Rater132","m280_skopje_stimulus.wav",-3.05274236455353,-3.22553921216601,0.519683106415592,-2.86606829120661
"Rater133","m061_alrayyan_stimulus.wav",-4.68122771082719,-4.30230841944271,0.0943400982449152,-2.78364113130271
"Rater133","m263_andorralavella_stimulus.wav",4.1006080730713,3.70559615638853,-2.09726835898278,-0.773351552581835
"Rater133","m171_barentsburg_stimulus.wav",6.37126417187254,3.79556662708744,-3.38185135127525,0.252091101651574
"Rater133","m097_basseterre_stimulus.wav",-2.72223334918301,-2.03081320418365,1.79232719113862,0.822341358098757
"Rater133","m041_bucharest_stimulus.wav",-5.81931479611326,-2.60329093283491,3.25986488632737,0.272485754443168
"Rater133","m088_cayenne_stimulus.wav",-2.8004817174978,-3.32021342743168,0.162230745185825,-2.61700174603454
"Rater133","m096_helsinki_stimulus.wav",3.70437693662526,2.1807115467814,-0.457861063523583,0.906321776913224
"Rater133","m071_jamestown_stimulus.wav",0.82706561657646,3.81799547994367,-0.249629188390184,2.31110261893936
"Rater133","m271_portmoresby_stimulus.wav",0.415220471350375,-0.372663908417332,1.2217454503889,2.80019193308792
"Rater133","m280_skopje_stimulus.wav",0.60472230412532,-0.870579917890753,-0.343898409113842,-1.19054011321492
"Rater134","m061_alrayyan_stimulus.wav",-4.83706577317851,-3.08145131967702,1.48684523137018,-2.00468602344284
"Rater134","m263_andorralavella_stimulus.wav",1.18852734201891,-1.37909780007979,-2.19588593499857,-2.44053036742724
"Rater134","m171_barentsburg_stimulus.wav",1.37250700659079,0.169669061334545,-1.9904720781722,-2.29407515808608
"Rater134","m097_basseterre_stimulus.wav",-2.60951687710961,1.92159775206419,0.775975136300537,2.35477827026403
"Rater134","m041_bucharest_stimulus.wav",-4.3361566690483,1.09790023880978,1.46524455126373,1.26000075792943
"Rater134","m088_cayenne_stimulus.wav",4.31328063414882,-0.25149881422553,-1.39882192289076,-1.83500786600807
"Rater134","m096_helsinki_stimulus.wav",3.55220434075313,-1.51555371873713,-2.13144186473219,2.25994191095566
"Rater134","m071_jamestown_stimulus.wav",-2.78385855378493,1.37062875099367,2.46521095508684,1.82017441359175
"Rater134","m271_portmoresby_stimulus.wav",5.3811391364033,3.90775565041327,2.2326666640075,2.17612433689495
"Rater134","m280_skopje_stimulus.wav",-1.2410605867936,-2.23994980089599,-0.709320737235063,-1.2967202746716
"Rater135","m061_alrayyan_stimulus.wav",5.94421544044804,-5.36074423012971,0.268546974333224,-2.77111417592673
"Rater135","m263_andorralavella_stimulus.wav",-2.45386288091777,0.398134650882035,1.09900192767653,0.281305685678318
"Rater135","m171_barentsburg_stimulus.wav",0.319545937950994,1.35967868772907,1.49901064842992,1.24860581430113
"Rater135","m097_basseterre_stimulus.wav",-1.05087520972646,0.556485824562434,-2.40769678885845,2.72176312994567
"Rater135","m041_bucharest_stimulus.wav",-2.17935301740848,1.20265148133702,0.381743500036509,0.543585376577169
"Rater135","m088_cayenne_stimulus.wav",-1.13859237625772,0.837514931303643,0.734850489541984,-0.975941583767289
"Rater135","m096_helsinki_stimulus.wav",-0.0859871767610663,0.97476801595578,0.390064011933929,1.12895572121342
"Rater135","m071_jamestown_stimulus.wav",-0.1510274034501,3.3372167580829,-2.1037210715057,-1.2963926643553
"Rater135","m271_portmoresby_stimulus.wav",-1.55081500298697,-0.69048366832905,0.953388702103831,1.35975634050795
"Rater135","m280_skopje_stimulus.wav",2.34675168910955,-2.61522245139413,-0.815188393691782,-2.24052364417434
"Rater136","m061_alrayyan_stimulus.wav",0.128056716520961,-2.42495294579939,1.884191834974,1.02476736973332
"Rater136","m263_andorralavella_stimulus.wav",-0.0616270616093961,1.14195781719727,-0.42446493181959,0.150586007760171
"Rater136","m171_barentsburg_stimulus.wav",-1.41861398565765,0.444521277538215,-1.55955151557277,-2.49096432959182
"Rater136","m097_basseterre_stimulus.wav",-3.09510805130329,-1.2777788003921,0.29806688827855,-1.06612721711127
"Rater136","m041_bucharest_stimulus.wav",-1.7236092057248,0.131349032582219,1.35072942749333,0.367558964007177
"Rater136","m088_cayenne_stimulus.wav",5.17407432533876,2.96449870655672,-1.72517084032502,-2.31481850230476
"Rater136","m096_helsinki_stimulus.wav",3.22792630813674,-1.43318768052011,-1.74440748489272,1.43947090368859
"Rater136","m071_jamestown_stimulus.wav",-3.66186532445508,-0.00234357718703679,0.281756795178532,2.21449724796532
"Rater136","m271_portmoresby_stimulus.wav",3.23260881324143,-1.30015621104119,3.37050723469102,2.7106033964538
"Rater136","m280_skopje_stimulus.wav",-1.80184253448768,1.75609238106542,-1.73165740800534,-2.03557384060053
"Rater137","m061_alrayyan_stimulus.wav",-7.87114602552976,-1.71554000369985,0.702158357839221,1.80263760589468
"Rater137","m263_andorralavella_stimulus.wav",-1.30961540247348,1.10705492072052,-1.48063630940696,-1.88593488263545
"Rater137","m171_barentsburg_stimulus.wav",0.950622346703016,1.3486160124583,-2.06689222768585,-2.01165702407354
"Rater137","m097_basseterre_stimulus.wav",2.50728625989663,2.71495378143864,-0.405738910950062,1.01801666145437
"Rater137","m041_bucharest_stimulus.wav",-2.57309620577035,-1.76236286334248,0.213699079064279,-0.575162729711616
"Rater137","m088_cayenne_stimulus.wav",4.97786692825983,-0.472617267969113,-0.811481011856495,-1.30382685826706
"Rater137","m096_helsinki_stimulus.wav",3.62935841856259,-0.00120525012347594,0.459592756361346,1.01414405681707
"Rater137","m071_jamestown_stimulus.wav",-0.355928565506454,-0.745503154569153,1.50234313728098,2.26089492296979
"Rater137","m271_portmoresby_stimulus.wav",0.418942980248115,0.0758000943392426,1.44896910691891,2.45633749332133
"Rater137","m280_skopje_stimulus.wav",-0.374290734390128,-0.549196269252623,0.437986022434636,-2.77544924576958
"Rater138","m061_alrayyan_stimulus.wav",2.05697325520697,0.889611178420693,1.08648401114831,-0.11207600886115
"Rater138","m263_andorralavella_stimulus.wav",4.78355303251176,3.36506656350557,-1.15961626108351,-0.737719825226463
"Rater138","m171_barentsburg_stimulus.wav",1.04077368471112,0.170670752120314,-3.02828985401455,-2.84251123129004
"Rater138","m097_basseterre_stimulus.wav",-3.74354953571775,-0.349504246910418,1.12262113453464,0.155043318881812
"Rater138","m041_bucharest_stimulus.wav",-3.18398272577915,-2.51394331622494,-0.508991534710022,0.880007787687322
"Rater138","m088_cayenne_stimulus.wav",3.14172182970852,0.496006554884973,-1.90742181926679,-2.22573787034049
"Rater138","m096_helsinki_stimulus.wav",5.58598177004926,3.0999854076476,-1.61029478252543,-0.436899878957686
"Rater138","m071_jamestown_stimulus.wav",-2.05568626572639,-0.991179764808085,2.8879885027738,2.47180654006342
"Rater138","m271_portmoresby_stimulus.wav",-3.63682497845437,-2.10077038306246,2.39602276606872,3.8508004920021
"Rater138","m280_skopje_stimulus.wav",-3.98896006650996,-2.06594274557324,0.721497837074824,-1.00271332395883
"Rater139","m061_alrayyan_stimulus.wav",-2.8538764171476,3.6051292353025,1.17327123526073,1.06715573279609
"Rater139","m263_andorralavella_stimulus.wav",0.735979915310897,0.951742907552743,-2.76737167171691,-1.53676528021031
"Rater139","m171_barentsburg_stimulus.wav",-0.259602416676908,-0.634588315914318,-0.0144041475061732,-2.45194800396369
"Rater139","m097_basseterre_stimulus.wav",-3.07334976634329,-0.956396384374854,1.6972731737389,1.16960958250308
"Rater139","m041_bucharest_stimulus.wav",-2.62707285935641,-0.874068986568942,1.09596271023423,-0.622096034909484
"Rater139","m088_cayenne_stimulus.wav",5.94281690670563,-2.55465186351845,-2.83256156724697,-0.842735316099309
