"","spk_ID","filename","nameListener","ageListener","languageListener","genderListener","timesListenedTo","unsympathisch","sicher","attraktiv","verstaendnislos","unentschieden","unaufdringlich","distanziert","gelangweilt","emotional","nicht.genervt","aktiv","angenehm","charakterlos","gesellig","entspannt","mitfuehlend","dominant","unaffektiert","herzlich","alt","unsachlich","ruhig","inkompetent","haesslich","freundlich","maennlich","gehorsam","gleichgueltig","interessant","zynisch","aufgesetzt","intelligent","kindlich","bescheiden","sample_heard","dim1","dim2","dim3","dim4","dim5","class","spk_gender","spk_pseudonym","bw"
"1","008","w008_dakar_d6_HP135_WB_G722_64.wav","Listener037",27,"Deutsch","w",1,25,87,81,28,20,81,16,18,86,80,84,87,26,88,51,87,71,15,88,15,9,50,28,28,84,6,50,8,59,58,64,64,14,24,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.722"
"2","008","w008_dakar_d6_IRS_NB_G711_A_64.wav","Listener036",40,"Deutsch","m",3,32,94,56,34,18,76,18,26,79,86,88,92,17,39,80,86,72,26,84,66,10,88,16,35,97,0,65,6,65,63,5,81,18,27,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.711"
"3","008","w008_dakar_d6_IRS_NB_G711_A_64.wav","Listener050",37,"Deutsch","m",1,11,66,94,26,65,64,19,4,85,49,70,96,15,88,32,86,35,45,94,58,13,26,29,12,90,2,57,17,82,77,35,68,26,58,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.711"
"4","008","w008_dakar_d6_HP135_WB_G722_64.wav","Listener022",27,"Deutsch","w",1,40,47,59,28,47,72,38,43,72,58,57,64,27,64,48,66,47,40,75,30,48,43,41,35,68,7,54,38,56,37,21,50,28,56,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.722"
"5","008","w008_dakar_d6_HP135_WB_G722_64.wav","Listener035",27,"Deutsch","m",1,33,69,80,33,34,68,31,38,82,80,71,32,37,80,74,72,50,67,64,24,36,73,35,10,73,12,23,24,69,75,28,73,59,23,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.722"
"6","008","w008_dakar_d6_HP135_WB_G722_64.wav","Listener033",24,"Deustch","m",1,21,86,46,23,22,79,10,14,90,92,88,86,6,58,76,80,45,80,81,27,22,79,25,9,76,0,51,16,80,17,46,72,27,85,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.722"
"7","008","w008_dakar_d6_HP135_WB_G722_64.wav","Listener023",21,"Deutsch","w",1,14,75,74,10,26,25,10,20,82,86,88,60,12,90,86,81,36,86,71,26,39,42,23,20,74,0,60,22,78,23,32,68,67,26,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.722"
"8","008","w008_dakar_d6_IRS_NB_G711_A_64.wav","Listener023",21,"Deutsch","w",1,40,74,63,22,14,61,38,58,24,75,87,50,45,21,77,39,63,22,88,33,50,11,30,12,69,0,12,20,66,78,76,68,12,9,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.711"
"9","008","w008_dakar_d6_HP135_WB_G722_64.wav","Listener036",40,"Deutsch","m",2,4,47,66,21,24,79,28,18,86,85,80,75,16,19,84,82,50,76,88,68,7,82,10,37,84,0,29,13,66,33,31,85,19,70,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.722"
"10","008","w008_dakar_d6_HP135_WB_G722_64.wav","Listener056",39,"Deutsch","m",1,4,93,90,4,5,94,6,8,90,86,90,89,10,91,88,86,72,90,90,12,9,93,7,10,88,6,87,8,85,8,9,82,66,54,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.722"
"11","008","w008_dakar_d6_IRS_NB_G711_A_64.wav","Listener039",29,"Deustch","w",1,8,92,86,4,10,92,11,8,83,85,88,88,10,88,81,80,46,27,61,27,50,49,45,28,86,28,65,42,59,42,58,80,53,62,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.711"
"12","008","w008_dakar_d6_HP135_WB_G722_64.wav","Listener045",30,"Deustch","m",2,36,71,65,33,19,72,44,33,35,64,43,43,41,68,38,65,44,42,60,40,56,35,48,42,62,18,62,52,42,43,74,64,39,55,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.722"
"13","008","w008_dakar_d6_IRS_NB_G711_A_64.wav","Listener034",18,"Example: Deutsch","w",2,20,38,35,27,43,73,24,37,50,80,30,62,44,54,40,48,41,45,54,26,34,33,34,41,62,1,68,46,66,12,57,35,56,51,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.711"
"14","008","w008_dakar_d6_IRS_NB_G711_A_64.wav","Listener042",22,"Deutsch","w",1,46,84,70,10,38,81,26,19,68,46,74,50,30,75,60,68,67,56,60,47,33,50,44,31,76,9,50,36,62,55,35,66,20,46,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.711"
"15","008","w008_dakar_d6_IRS_NB_G711_A_64.wav","Listener038",25,"Deutsch","m",1,0,100,99,0,1,100,2,0,100,99,100,99,2,100,100,97,72,100,100,23,2,100,2,1,100,3,14,1,99,0,0,97,0,42,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.711"
"16","008","w008_dakar_d6_IRS_NB_G711_A_64.wav","Listener040",26,"Deutsch","w",1,25,75,79,28,26,79,12,19,69,88,90,84,10,90,84,84,61,54,76,48,2,68,22,24,77,8,38,29,66,54,19,66,25,21,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.711"
"17","008","w008_dakar_d6_HP135_WB_G722_64.wav","Listener025",38,"Deutsch","w",2,36,85,77,36,35,85,82,50,56,57,78,65,33,79,51,78,66,15,72,20,44,36,59,60,71,22,32,35,80,73,39,76,36,33,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.722"
"18","008","w008_dakar_d6_HP135_WB_G722_64.wav","Listener048",30,"Deutsch","m",1,39,100,19,78,14,9,72,28,25,26,47,35,45,33,75,24,87,0,10,78,12,85,24,42,75,11,24,24,53,69,100,86,5,37,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.722"
"19","008","w008_dakar_d6_IRS_NB_G711_A_64.wav","Listener043",29,"Deutsch","w",2,48,86,70,38,0,98,61,34,62,98,72,28,24,67,32,52,66,34,70,52,0,66,50,44,74,50,44,37,47,42,29,48,8,62,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.711"
"20","008","w008_dakar_d6_HP135_WB_G722_64.wav","Listener034",18,"Example: Deutsch","w",2,41,60,56,40,35,31,41,40,63,65,71,39,47,60,62,50,56,50,45,27,24,60,31,34,80,0,66,30,61,34,54,66,28,46,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.722"
"21","008","w008_dakar_d6_HP135_WB_G722_64.wav","Listener021",24,"Deutsch","w",3,33,64,80,7,71,52,29,24,95,76,86,71,26,86,76,76,67,47,89,56,35,65,38,38,91,0,35,39,88,59,42,49,13,50,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.722"
"22","008","w008_dakar_d6_IRS_NB_G711_A_64.wav","Listener021",24,"Deutsch","w",2,22,88,74,24,66,100,23,19,87,100,74,90,28,92,100,84,44,50,89,38,33,70,36,27,80,0,73,18,87,28,22,71,29,64,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.711"
"23","008","w008_dakar_d6_HP135_WB_G722_64.wav","Listener024",35,"Deutsch","w",1,5,96,0,5,0,90,9,10,93,92,91,90,14,94,90,82,49,96,98,34,7,97,4,26,96,0,17,0,90,79,6,100,8,12,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.722"
"24","008","w008_dakar_d6_HP135_WB_G722_64.wav","Listener041",23,"Deutsch","w",1,25,90,60,15,20,23,40,22,66,90,84,98,27,100,81,70,58,50,86,54,18,47,29,20,78,3,52,20,79,30,46,72,26,20,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.722"
"25","008","w008_dakar_d6_IRS_NB_G711_A_64.wav","Listener032",31,"Deutsch","w",1,36,70,65,30,31,72,35,29,74,76,74,70,30,68,70,65,66,68,77,37,32,55,42,44,68,21,50,34,53,46,21,62,25,56,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.711"
"26","008","w008_dakar_d6_IRS_NB_G711_A_64.wav","Listener037",27,"Deutsch","w",1,23,35,73,31,28,70,23,21,84,80,74,76,25,79,76,67,48,80,77,18,21,83,22,28,73,19,62,25,73,27,29,70,17,71,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.711"
"27","008","w008_dakar_d6_IRS_NB_G711_A_64.wav","Listener048",30,"Deutsch","m",1,27,80,70,21,20,76,32,18,75,90,98,93,19,74,82,72,74,67,67,27,30,53,32,26,74,24,32,31,62,64,24,66,48,40,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.711"
"28","008","w008_dakar_d6_HP135_WB_G722_64.wav","Listener032",31,"Deutsch","w",1,28,71,75,46,31,69,24,33,73,73,77,77,37,83,80,78,78,84,66,31,31,58,50,44,56,25,62,27,60,52,28,62,31,64,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.722"
"29","008","w008_dakar_d6_IRS_NB_G711_A_64.wav","Listener025",38,"Deutsch","w",2,34,84,71,22,34,57,26,29,63,85,71,86,29,55,85,76,75,29,73,17,40,73,39,16,92,14,87,34,69,28,44,75,22,60,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.711"
"30","008","w008_dakar_d6_IRS_NB_G711_A_64.wav","Listener044",23,"Deutsch","m",1,12,94,90,20,12,84,19,22,97,95,93,91,23,85,84,90,90,10,93,1,87,91,24,15,85,10,90,10,86,5,6,91,93,30,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.711"
"31","008","w008_dakar_d6_IRS_NB_G711_A_64.wav","Listener045",30,"Deustch","m",2,47,66,66,38,16,72,47,40,46,72,68,67,27,70,86,60,76,76,59,54,40,64,24,30,63,34,42,30,42,40,68,64,38,59,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.711"
"32","008","w008_dakar_d6_HP135_WB_G722_64.wav","Listener050",37,"Deutsch","m",1,41,25,78,33,64,58,22,24,69,49,64,43,38,14,28,74,40,59,73,9,20,29,44,44,59,0,58,22,60,29,46,63,69,51,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.722"
"33","008","w008_dakar_d6_IRS_NB_G711_A_64.wav","Listener041",23,"Deutsch","w",1,12,81,47,16,19,88,21,26,70,95,70,80,36,50,68,71,82,45,69,94,29,72,27,50,76,3,55,10,65,46,12,74,13,53,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.711"
"34","008","w008_dakar_d6_IRS_NB_G711_A_64.wav","Listener024",35,"Deutsch","w",1,16,93,66,78,28,34,20,30,74,20,29,26,26,31,32,67,90,26,90,23,28,22,18,65,84,5,24,30,58,79,53,100,9,12,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.711"
"35","008","w008_dakar_d6_HP135_WB_G722_64.wav","Listener040",26,"Deutsch","w",1,15,92,93,20,16,88,8,10,82,97,81,92,20,92,91,79,70,66,91,36,0,33,27,6,87,3,47,36,71,55,30,74,26,18,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.722"
"36","008","w008_dakar_d6_HP135_WB_G722_64.wav","Listener044",23,"Deutsch","m",1,12,95,92,21,24,96,8,0,93,87,90,91,16,100,94,85,54,7,92,7,77,82,15,6,89,5,42,9,85,0,30,84,90,10,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.722"
"37","008","w008_dakar_d6_HP135_WB_G722_64.wav","Listener038",25,"Deutsch","m",1,1,75,98,0,9,83,1,2,100,100,98,98,1,100,98,99,88,92,99,2,2,96,3,2,96,0,12,0,96,73,0,88,2,2,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.722"
"38","008","w008_dakar_d6_IRS_NB_G711_A_64.wav","Listener056",39,"Deutsch","m",1,14,93,91,8,10,88,8,8,87,86,91,87,12,90,85,84,50,85,92,14,9,86,9,6,89,8,87,12,88,8,9,89,72,70,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.711"
"39","008","w008_dakar_d6_HP135_WB_G722_64.wav","Listener042",22,"Deutsch","w",1,35,73,67,23,28,80,15,18,73,74,76,76,28,82,80,77,55,76,75,44,30,68,29,30,73,11,44,19,76,45,24,77,12,69,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.722"
"40","008","w008_dakar_d6_HP135_WB_G722_64.wav","Listener051",32,"Deutsch","m",2,14,81,75,13,17,66,24,14,68,92,80,78,28,84,94,70,44,43,72,19,44,69,46,13,88,6,84,23,74,20,12,76,61,54,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.722"
"41","008","w008_dakar_d6_IRS_NB_G711_A_64.wav","Listener022",27,"Deutsch","w",2,25,57,65,26,46,63,30,30,72,66,56,62,43,73,57,60,47,37,78,45,42,46,35,34,86,4,53,32,64,40,30,62,38,53,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.711"
"42","008","w008_dakar_d6_HP135_WB_G722_64.wav","Listener043",29,"Deutsch","w",2,50,35,50,39,0,99,67,29,60,100,66,39,35,76,29,63,60,32,56,19,0,28,45,46,71,47,58,22,39,42,72,50,41,60,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.722"
"43","008","w008_dakar_d6_IRS_NB_G711_A_64.wav","Listener051",32,"Deutsch","m",2,26,84,84,11,15,72,17,12,78,96,68,80,28,88,86,94,48,75,96,25,48,50,49,17,92,7,58,16,83,23,14,64,58,56,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.711"
"44","008","w008_dakar_d6_IRS_NB_G711_A_64.wav","Listener033",24,"Deustch","m",2,50,20,68,14,80,90,50,25,79,78,67,77,28,82,90,90,15,49,80,28,12,80,25,14,83,0,89,26,84,20,46,10,35,76,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.711"
"45","008","w008_dakar_d6_IRS_NB_G711_A_64.wav","Listener035",27,"Deutsch","m",1,66,68,85,60,33,31,66,75,19,36,70,16,54,68,70,30,82,69,32,37,24,68,34,37,32,15,32,72,52,70,69,38,43,14,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.711"
"46","008","w008_dakar_d6_HP135_WB_G722_64.wav","Listener039",29,"Deustch","w",1,54,79,29,20,13,86,26,25,61,75,77,46,58,61,59,66,56,56,51,41,32,58,20,60,66,31,46,12,30,41,60,60,22,76,"w008_dakar_d6.wav",5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,"high","w","dakar","G.722"
"47","040","w040_birmingham_d6_IRS_NB_G711_A_64.wav","Listener036",40,"Deutsch","m",3,21,84,67,24,22,70,17,18,56,92,82,76,21,80,92,90,68,32,72,65,10,88,20,36,96,0,28,12,70,43,30,74,20,66,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.711"
"48","040","w040_birmingham_d6_IRS_NB_G711_A_64.wav","Listener025",38,"Deutsch","w",2,29,81,73,28,27,76,41,13,68,74,70,75,22,76,75,68,53,79,65,26,26,92,27,79,67,18,86,34,68,13,40,92,22,45,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.711"
"49","040","w040_birmingham_d6_HP135_WB_G722_64.wav","Listener056",39,"Deutsch","m",1,12,82,76,9,15,82,14,13,77,86,86,83,21,77,78,75,64,83,80,23,18,88,12,15,81,6,88,13,88,8,8,86,72,56,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.722"
"50","040","w040_birmingham_d6_HP135_WB_G722_64.wav","Listener022",27,"Deutsch","w",1,27,58,61,31,45,65,42,39,70,70,50,71,34,66,54,60,46,38,71,34,38,56,40,31,66,6,53,32,53,42,19,53,34,49,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.722"
"51","040","w040_birmingham_d6_IRS_NB_G711_A_64.wav","Listener040",26,"Deutsch","w",1,21,83,77,18,10,82,6,11,73,94,96,98,10,94,84,79,62,72,82,34,5,84,15,3,97,0,42,23,72,64,6,71,26,32,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.711"
"52","040","w040_birmingham_d6_HP135_WB_G722_64.wav","Listener035",27,"Deutsch","m",1,34,42,58,26,41,71,29,25,69,78,41,79,20,37,50,65,46,78,87,32,47,45,61,37,76,20,20,40,73,40,38,68,58,76,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.722"
"53","040","w040_birmingham_d6_IRS_NB_G711_A_64.wav","Listener034",18,"Example: Deutsch","w",2,38,48,65,23,44,76,14,29,62,69,52,66,37,59,59,57,43,45,66,47,32,44,45,36,66,0,59,40,60,33,33,58,22,62,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.711"
"54","040","w040_birmingham_d6_IRS_NB_G711_A_64.wav","Listener023",21,"Deutsch","w",1,8,83,84,20,21,72,21,13,75,79,74,87,10,82,79,70,72,74,71,37,16,78,23,13,88,0,64,3,70,67,27,55,13,64,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.711"
"55","040","w040_birmingham_d6_IRS_NB_G711_A_64.wav","Listener048",30,"Deutsch","m",1,11,94,92,20,11,81,19,22,72,78,82,80,28,75,74,72,66,91,72,36,36,64,40,30,73,23,30,30,66,43,29,67,34,40,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.711"
"56","040","w040_birmingham_d6_HP135_WB_G722_64.wav","Listener043",29,"Deutsch","w",3,44,100,64,41,2,100,42,30,53,100,74,58,30,83,100,64,66,98,58,40,2,98,50,50,80,50,50,34,38,61,23,47,23,43,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.722"
"57","040","w040_birmingham_d6_IRS_NB_G711_A_64.wav","Listener035",27,"Deutsch","m",2,52,69,57,62,45,45,58,58,43,41,60,46,62,45,60,48,62,63,43,38,36,64,33,34,54,18,29,47,61,54,20,63,39,39,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.711"
"58","040","w040_birmingham_d6_HP135_WB_G722_64.wav","Listener033",24,"Deustch","m",2,19,85,85,16,78,80,16,85,88,84,54,86,34,77,88,86,55,40,85,19,9,88,26,18,78,11,51,16,77,12,42,71,54,88,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.722"
"59","040","w040_birmingham_d6_IRS_NB_G711_A_64.wav","Listener051",32,"Deutsch","m",2,27,61,68,27,22,67,35,29,75,84,58,65,29,72,70,81,46,26,70,32,62,41,46,28,72,11,49,41,59,25,53,51,66,70,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.711"
"60","040","w040_birmingham_d6_HP135_WB_G722_64.wav","Listener039",29,"Deustch","w",1,14,72,65,16,19,70,22,14,75,74,80,70,20,55,62,50,44,31,70,43,38,50,41,37,63,25,65,35,57,35,40,60,41,60,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.722"
"61","040","w040_birmingham_d6_HP135_WB_G722_64.wav","Listener041",23,"Deutsch","w",1,0,98,77,22,8,80,25,24,78,82,80,86,32,38,77,56,56,47,92,54,38,80,41,14,94,0,47,10,80,52,3,81,47,78,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.722"
"62","040","w040_birmingham_d6_IRS_NB_G711_A_64.wav","Listener041",23,"Deutsch","w",1,18,82,87,30,29,80,24,25,55,72,76,77,22,68,68,76,76,50,60,30,11,76,31,17,78,0,46,21,82,36,86,57,27,54,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.711"
"63","040","w040_birmingham_d6_HP135_WB_G722_64.wav","Listener044",23,"Deutsch","m",1,18,88,93,25,24,88,86,18,88,87,94,92,12,95,91,92,53,40,87,13,6,92,36,2,89,0,76,12,83,8,12,83,88,88,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.722"
"64","040","w040_birmingham_d6_IRS_NB_G711_A_64.wav","Listener042",22,"Deutsch","w",2,46,82,32,50,42,70,65,53,48,73,41,46,48,41,46,54,74,50,44,40,25,84,33,36,56,12,32,77,39,42,38,65,16,33,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.711"
"65","040","w040_birmingham_d6_HP135_WB_G722_64.wav","Listener051",32,"Deutsch","m",2,25,89,56,15,10,67,9,18,47,87,80,61,22,76,86,77,70,34,79,29,31,87,26,21,91,4,80,12,68,50,39,70,77,88,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.722"
"66","040","w040_birmingham_d6_HP135_WB_G722_64.wav","Listener036",40,"Deutsch","m",1,6,80,75,19,14,76,18,20,77,89,90,88,15,85,83,14,68,66,87,60,9,85,0,41,91,2,65,17,68,64,16,77,12,46,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.722"
"67","040","w040_birmingham_d6_IRS_NB_G711_A_64.wav","Listener024",35,"Deutsch","w",1,0,100,93,12,3,88,82,0,84,90,80,94,18,96,94,85,57,92,87,25,20,92,14,33,95,0,33,12,93,72,6,99,12,96,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.711"
"68","040","w040_birmingham_d6_HP135_WB_G722_64.wav","Listener025",38,"Deutsch","w",1,22,77,78,25,83,70,40,17,66,79,72,76,18,85,85,84,54,88,84,32,36,80,32,4,84,11,54,50,74,46,36,78,46,49,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.722"
"69","040","w040_birmingham_d6_HP135_WB_G722_64.wav","Listener048",30,"Deutsch","m",1,32,88,80,33,24,84,30,23,72,85,84,74,30,52,62,62,79,41,42,60,24,57,29,32,75,17,27,25,58,61,50,77,12,42,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.722"
"70","040","w040_birmingham_d6_IRS_NB_G711_A_64.wav","Listener039",29,"Deustch","w",1,19,80,78,12,8,80,11,13,72,80,92,94,16,88,86,79,38,17,81,16,44,39,46,22,78,17,54,21,68,26,65,74,61,32,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.711"
"71","040","w040_birmingham_d6_IRS_NB_G711_A_64.wav","Listener021",24,"Deutsch","w",2,21,78,60,23,58,97,26,28,26,100,63,88,28,80,99,85,48,44,93,56,21,88,24,30,86,0,66,11,86,47,0,78,0,73,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.711"
"72","040","w040_birmingham_d6_HP135_WB_G722_64.wav","Listener045",30,"Deustch","m",1,18,82,64,21,13,76,20,14,52,77,82,76,20,80,79,53,76,64,62,56,37,74,5,32,69,17,35,18,75,42,27,82,9,47,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.722"
"73","040","w040_birmingham_d6_HP135_WB_G722_64.wav","Listener040",26,"Deutsch","w",1,4,90,85,3,5,81,14,10,86,93,92,94,9,96,89,89,53,61,80,38,0,74,8,11,88,0,42,16,77,60,16,80,18,31,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.722"
