"IDListener","ageListener","genderListener","filename","fileDurationMs","orderPlayed","IDSpeaker","ageSpeaker","genderSpeaker","stimulusContent","stimulusDistortion","reactionTimeLikabilityMs","durationRatingLikabilityMs","Rating_Likability"
5,26,"m","010_30_f_T_W.wav",4469,29,10,30,"f","Telefontarif","Wideband",4149,140,74
5,26,"m","011_21_f_T_W.wav",4384,30,11,21,"f","Telefontarif","Wideband",3931,151,88
5,26,"m","015_22_f_T_W.wav",4750,31,15,22,"f","Telefontarif","Wideband",4672,143,71
5,26,"m","009_30_f_T_N.wav",4984,32,9,30,"f","Telefontarif","Narrowband",4532,183,74
5,26,"m","001_28_f_T_N.wav",4343,33,1,28,"f","Telefontarif","Narrowband",4185,163,77
5,26,"m","012_27_f_T_N.wav",4607,34,12,27,"f","Telefontarif","Narrowband",4327,184,93
5,26,"m","013_34_f_T_N.wav",4293,35,13,34,"f","Telefontarif","Narrowband",4242,76,85
5,26,"m","029_29_f_T_N.wav",4261,36,29,29,"f","Telefontarif","Narrowband",4185,151,86
5,26,"m","001_28_f_T_W.wav",4328,37,1,28,"f","Telefontarif","Wideband",5826,131,50
5,26,"m","027_29_f_T_N.wav",4385,38,27,29,"f","Telefontarif","Narrowband",3739,129,70
5,26,"m","029_29_f_T_W.wav",4266,39,29,29,"f","Telefontarif","Wideband",4463,112,79
5,26,"m","017_29_f_T_W.wav",4356,40,17,29,"f","Telefontarif","Wideband",3689,121,66
5,26,"m","012_27_f_T_W.wav",4608,41,12,27,"f","Telefontarif","Wideband",3404,130,85
5,26,"m","003_33_f_T_N.wav",4283,42,3,33,"f","Telefontarif","Narrowband",4034,172,87
5,26,"m","026_20_f_T_N.wav",5005,43,26,20,"f","Telefontarif","Narrowband",6290,160,75
5,26,"m","002_28_f_T_N.wav",4201,44,2,28,"f","Telefontarif","Narrowband",7570,-4828,80
5,26,"m","008_28_f_T_N.wav",4817,45,8,28,"f","Telefontarif","Narrowband",4644,126,52
5,26,"m","027_29_f_T_W.wav",4381,46,27,29,"f","Telefontarif","Wideband",4152,71,80
5,26,"m","003_33_f_T_W.wav",4282,47,3,33,"f","Telefontarif","Wideband",7456,114,49
5,26,"m","010_30_f_T_N.wav",4455,48,10,30,"f","Telefontarif","Narrowband",3058,142,70
5,26,"m","013_34_f_T_W.wav",4296,49,13,34,"f","Telefontarif","Wideband",4240,152,79
5,26,"m","009_30_f_T_W.wav",4974,50,9,30,"f","Telefontarif","Wideband",5282,114,73
5,26,"m","011_21_f_T_N.wav",4374,51,11,21,"f","Telefontarif","Narrowband",2113,104,74
5,26,"m","008_28_f_T_W.wav",4814,52,8,28,"f","Telefontarif","Wideband",3833,112,81
5,26,"m","017_29_f_T_N.wav",4364,53,17,29,"f","Telefontarif","Narrowband",4447,152,80
5,26,"m","014_34_f_T_N.wav",4761,54,14,34,"f","Telefontarif","Narrowband",2903,127,81
5,26,"m","015_22_f_T_N.wav",4733,55,15,22,"f","Telefontarif","Narrowband",5276,132,80
5,26,"m","002_28_f_T_W.wav",4195,56,2,28,"f","Telefontarif","Wideband",5124,51,79
5,26,"m","026_20_f_T_W.wav",5004,57,26,20,"f","Telefontarif","Wideband",3615,111,77
5,26,"m","014_34_f_T_W.wav",4760,58,14,34,"f","Telefontarif","Wideband",3779,172,66
6,22,"m","021_30_m_T_N.wav",4357,1,21,30,"m","Telefontarif","Narrowband",10730,9539,43
6,22,"m","020_31_m_T_N.wav",4073,2,20,31,"m","Telefontarif","Narrowband",6402,124,39
6,22,"m","028_28_m_T_W.wav",3927,3,28,28,"m","Telefontarif","Wideband",5382,103,86
6,22,"m","025_25_m_T_W.wav",4256,4,25,25,"m","Telefontarif","Wideband",8195,87,47
6,22,"m","022_24_m_T_N.wav",3976,5,22,24,"m","Telefontarif","Narrowband",4959,87,21
6,22,"m","018_25_m_T_N.wav",4526,6,18,25,"m","Telefontarif","Narrowband",4957,99,18
6,22,"m","023_30_m_T_W.wav",4903,7,23,30,"m","Telefontarif","Wideband",4490,63,99
6,22,"m","030_28_m_T_W.wav",4327,8,30,28,"m","Telefontarif","Wideband",6271,80,64
6,22,"m","021_30_m_T_W.wav",4305,9,21,30,"m","Telefontarif","Wideband",5650,79,88
6,22,"m","004_29_m_T_N.wav",4373,10,4,29,"m","Telefontarif","Narrowband",5058,722,100
6,22,"m","030_28_m_T_N.wav",4324,11,30,28,"m","Telefontarif","Narrowband",5288,76,86
6,22,"m","005_26_m_T_W.wav",4282,12,5,26,"m","Telefontarif","Wideband",4304,71,99
6,22,"m","019_30_m_T_N.wav",4354,13,19,30,"m","Telefontarif","Narrowband",5019,60,79
6,22,"m","024_21_m_T_W.wav",4652,14,24,21,"m","Telefontarif","Wideband",6011,1044,42
6,22,"m","020_31_m_T_W.wav",4090,15,20,31,"m","Telefontarif","Wideband",4439,81,36
6,22,"m","019_30_m_T_W.wav",4347,16,19,30,"m","Telefontarif","Wideband",3609,79,75
6,22,"m","024_21_m_T_N.wav",4661,17,24,21,"m","Telefontarif","Narrowband",4930,81,23
6,22,"m","022_24_m_T_W.wav",3977,18,22,24,"m","Telefontarif","Wideband",7314,100,43
6,22,"m","018_25_m_T_W.wav",4534,19,18,25,"m","Telefontarif","Wideband",4447,54,100
6,22,"m","004_29_m_T_W.wav",4345,20,4,29,"m","Telefontarif","Wideband",4418,104,100
6,22,"m","028_28_m_T_N.wav",3909,21,28,28,"m","Telefontarif","Narrowband",4351,2419,57
6,22,"m","023_30_m_T_N.wav",4902,22,23,30,"m","Telefontarif","Narrowband",6136,1056,83
6,22,"m","007_24_m_T_N.wav",3889,23,7,24,"m","Telefontarif","Narrowband",5051,1216,19
6,22,"m","025_25_m_T_N.wav",4260,24,25,25,"m","Telefontarif","Narrowband",6570,87,47
6,22,"m","005_26_m_T_N.wav",4282,25,5,26,"m","Telefontarif","Narrowband",4785,92,74
6,22,"m","007_24_m_T_W.wav",3877,26,7,24,"m","Telefontarif","Wideband",5274,80,84
6,22,"m","016_21_m_T_N.wav",4820,27,16,21,"m","Telefontarif","Narrowband",5076,95,74
6,22,"m","016_21_m_T_W.wav",4852,28,16,21,"m","Telefontarif","Wideband",4298,107,100
6,22,"m","029_29_f_T_N.wav",4266,29,29,29,"f","Telefontarif","Narrowband",3977,88,20
6,22,"m","015_22_f_T_W.wav",4760,30,15,22,"f","Telefontarif","Wideband",NA,NA,NA
6,22,"m","011_21_f_T_N.wav",4374,31,11,21,"f","Telefontarif","Narrowband",4738,78,46
6,22,"m","027_29_f_T_W.wav",4384,32,27,29,"f","Telefontarif","Wideband",4135,91,55
6,22,"m","017_29_f_T_N.wav",4374,33,17,29,"f","Telefontarif","Narrowband",5232,70,34
6,22,"m","014_34_f_T_N.wav",4749,34,14,34,"f","Telefontarif","Narrowband",4673,88,19
6,22,"m","002_28_f_T_W.wav",4211,35,2,28,"f","Telefontarif","Wideband",4336,103,57
6,22,"m","026_20_f_T_N.wav",4993,36,26,20,"f","Telefontarif","Narrowband",5587,91,44
6,22,"m","012_27_f_T_W.wav",4601,37,12,27,"f","Telefontarif","Wideband",4524,81,53
6,22,"m","027_29_f_T_N.wav",4394,38,27,29,"f","Telefontarif","Narrowband",4540,111,39
6,22,"m","012_27_f_T_N.wav",4627,39,12,27,"f","Telefontarif","Narrowband",3961,88,55
6,22,"m","009_30_f_T_N.wav",4993,40,9,30,"f","Telefontarif","Narrowband",6050,63,57
6,22,"m","017_29_f_T_W.wav",4374,41,17,29,"f","Telefontarif","Wideband",5791,73,43
6,22,"m","001_28_f_T_W.wav",4324,42,1,28,"f","Telefontarif","Wideband",4507,45,14
6,22,"m","003_33_f_T_N.wav",4272,43,3,33,"f","Telefontarif","Narrowband",4487,84,4
6,22,"m","008_28_f_T_W.wav",4818,44,8,28,"f","Telefontarif","Wideband",5353,-1164,14
6,22,"m","001_28_f_T_N.wav",4314,45,1,28,"f","Telefontarif","Narrowband",4378,79,19
6,22,"m","013_34_f_T_W.wav",4302,46,13,34,"f","Telefontarif","Wideband",2662,90,46
6,22,"m","013_34_f_T_N.wav",4303,47,13,34,"f","Telefontarif","Narrowband",2950,71,39
6,22,"m","015_22_f_T_N.wav",4749,48,15,22,"f","Telefontarif","Narrowband",NA,NA,NA
6,22,"m","010_30_f_T_W.wav",4448,49,10,30,"f","Telefontarif","Wideband",5435,79,49
6,22,"m","029_29_f_T_W.wav",4252,50,29,29,"f","Telefontarif","Wideband",4092,1871,32
6,22,"m","008_28_f_T_N.wav",4831,51,8,28,"f","Telefontarif","Narrowband",5139,71,16
6,22,"m","003_33_f_T_W.wav",4285,52,3,33,"f","Telefontarif","Wideband",3670,82,1
6,22,"m","010_30_f_T_N.wav",4460,53,10,30,"f","Telefontarif","Narrowband",4556,102,32
6,22,"m","009_30_f_T_W.wav",4984,54,9,30,"f","Telefontarif","Wideband",2913,87,61
6,22,"m","014_34_f_T_W.wav",4750,55,14,34,"f","Telefontarif","Wideband",4146,90,48
6,22,"m","026_20_f_T_W.wav",4996,56,26,20,"f","Telefontarif","Wideband",4371,92,66
6,22,"m","002_28_f_T_N.wav",4210,57,2,28,"f","Telefontarif","Narrowband",4598,103,48
6,22,"m","011_21_f_T_W.wav",4364,58,11,21,"f","Telefontarif","Wideband",4998,112,47
7,24,"m","018_25_m_T_W.wav",4552,1,18,25,"m","Telefontarif","Wideband",7386,94,64
7,24,"m","016_21_m_T_N.wav",4842,2,16,21,"m","Telefontarif","Narrowband",5125,4343,37
7,24,"m","005_26_m_T_W.wav",4272,3,5,26,"m","Telefontarif","Wideband",4967,7607,60
7,24,"m","021_30_m_T_W.wav",4304,4,21,30,"m","Telefontarif","Wideband",4887,108,20
7,24,"m","006_22_m_T_W.wav",4370,5,6,22,"m","Telefontarif","Wideband",4708,82,16
7,24,"m","004_29_m_T_N.wav",4355,6,4,29,"m","Telefontarif","Narrowband",7935,86,55
7,24,"m","024_21_m_T_N.wav",4679,7,24,21,"m","Telefontarif","Narrowband",5100,92,30
7,24,"m","006_22_m_T_N.wav",4375,8,6,22,"m","Telefontarif","Narrowband",4693,71,59
7,24,"m","020_31_m_T_N.wav",4091,9,20,31,"m","Telefontarif","Narrowband",4001,111,11
7,24,"m","005_26_m_T_N.wav",4272,10,5,26,"m","Telefontarif","Narrowband",5780,89,77
7,24,"m","025_25_m_T_W.wav",4262,11,25,25,"m","Telefontarif","Wideband",4973,1335,24
7,24,"m","023_30_m_T_W.wav",4896,12,23,30,"m","Telefontarif","Wideband",5540,71,63
7,24,"m","019_30_m_T_N.wav",4336,13,19,30,"m","Telefontarif","Narrowband",4854,96,32
7,24,"m","019_30_m_T_W.wav",4346,14,19,30,"m","Telefontarif","Wideband",5661,-926,15
7,24,"m","022_24_m_T_N.wav",3978,15,22,24,"m","Telefontarif","Narrowband",4337,80,24
7,24,"m","030_28_m_T_W.wav",4334,16,30,28,"m","Telefontarif","Wideband",4681,79,54
7,24,"m","028_28_m_T_N.wav",3918,17,28,28,"m","Telefontarif","Narrowband",4326,111,20
7,24,"m","020_31_m_T_W.wav",4069,18,20,31,"m","Telefontarif","Wideband",4460,81,15
7,24,"m","022_24_m_T_W.wav",3988,19,22,24,"m","Telefontarif","Wideband",4744,1754,32
7,24,"m","024_21_m_T_W.wav",4663,20,24,21,"m","Telefontarif","Wideband",4971,88,20
7,24,"m","028_28_m_T_W.wav",3922,21,28,28,"m","Telefontarif","Wideband",5054,47,65
7,24,"m","016_21_m_T_W.wav",4832,22,16,21,"m","Telefontarif","Wideband",5432,79,55
7,24,"m","004_29_m_T_W.wav",4355,23,4,29,"m","Telefontarif","Wideband",4965,3991,82
7,24,"m","025_25_m_T_N.wav",4257,24,25,25,"m","Telefontarif","Narrowband",4255,126,21
7,24,"m","023_30_m_T_N.wav",4902,25,23,30,"m","Telefontarif","Narrowband",5414,1625,60
7,24,"m","030_28_m_T_N.wav",4317,26,30,28,"m","Telefontarif","Narrowband",5389,87,59
7,24,"m","018_25_m_T_N.wav",4526,27,18,25,"m","Telefontarif","Narrowband",5127,74,67
7,24,"m","021_30_m_T_N.wav",4303,28,21,30,"m","Telefontarif","Narrowband",6719,98,38
7,24,"m","026_20_f_T_W.wav",4995,29,26,20,"f","Telefontarif","Wideband",5651,111,19
7,24,"m","029_29_f_T_W.wav",4263,30,29,29,"f","Telefontarif","Wideband",4581,82,13
7,24,"m","011_21_f_T_N.wav",4356,31,11,21,"f","Telefontarif","Narrowband",4941,2536,65
7,24,"m","029_29_f_T_N.wav",4247,32,29,29,"f","Telefontarif","Narrowband",5431,125,65
7,24,"m","013_34_f_T_W.wav",4283,33,13,34,"f","Telefontarif","Wideband",5045,126,47
7,24,"m","027_29_f_T_N.wav",4394,34,27,29,"f","Telefontarif","Narrowband",4971,58,65
7,24,"m","008_28_f_T_W.wav",4825,35,8,28,"f","Telefontarif","Wideband",5763,138,58
7,24,"m","026_20_f_T_N.wav",5004,36,26,20,"f","Telefontarif","Narrowband",7271,114,57
7,24,"m","012_27_f_T_N.wav",4618,37,12,27,"f","Telefontarif","Narrowband",4092,84,1
7,24,"m","002_28_f_T_W.wav",4194,38,2,28,"f","Telefontarif","Wideband",4758,103,43
7,24,"m","008_28_f_T_N.wav",4816,39,8,28,"f","Telefontarif","Narrowband",4773,1307,76
7,24,"m","012_27_f_T_W.wav",4618,40,12,27,"f","Telefontarif","Wideband",4423,118,9
7,24,"m","010_30_f_T_N.wav",4466,41,10,30,"f","Telefontarif","Narrowband",7019,133,58
7,24,"m","015_22_f_T_W.wav",4751,42,15,22,"f","Telefontarif","Wideband",5141,91,34
7,24,"m","017_29_f_T_W.wav",4364,43,17,29,"f","Telefontarif","Wideband",4704,50,84
7,24,"m","015_22_f_T_N.wav",4755,44,15,22,"f","Telefontarif","Narrowband",5830,-792,12
7,24,"m","010_30_f_T_W.wav",4455,45,10,30,"f","Telefontarif","Wideband",7535,559,63
7,24,"m","003_33_f_T_W.wav",4284,46,3,33,"f","Telefontarif","Wideband",4062,593,13
7,24,"m","014_34_f_T_N.wav",4740,47,14,34,"f","Telefontarif","Narrowband",6141,148,36
7,24,"m","002_28_f_T_N.wav",4192,48,2,28,"f","Telefontarif","Narrowband",4704,116,71
7,24,"m","009_30_f_T_W.wav",4985,49,9,30,"f","Telefontarif","Wideband",5808,2367,26
7,24,"m","003_33_f_T_N.wav",4283,50,3,33,"f","Telefontarif","Narrowband",4042,111,24
7,24,"m","017_29_f_T_N.wav",4365,51,17,29,"f","Telefontarif","Narrowband",4692,79,68
7,24,"m","027_29_f_T_W.wav",4395,52,27,29,"f","Telefontarif","Wideband",5283,114,72
7,24,"m","011_21_f_T_W.wav",4366,53,11,21,"f","Telefontarif","Wideband",4910,55,69
7,24,"m","014_34_f_T_W.wav",4750,54,14,34,"f","Telefontarif","Wideband",6491,2967,55
7,24,"m","013_34_f_T_N.wav",4313,55,13,34,"f","Telefontarif","Narrowband",4358,1219,28
7,24,"m","001_28_f_T_N.wav",4343,56,1,28,"f","Telefontarif","Narrowband",4621,125,27
7,24,"m","009_30_f_T_N.wav",4983,57,9,30,"f","Telefontarif","Narrowband",2895,4165,3
7,24,"m","001_28_f_T_W.wav",4320,58,1,28,"f","Telefontarif","Wideband",4650,91,14
8,28,"f","005_26_m_T_W.wav",4504,1,5,26,"m","Telefontarif","Wideband",10540,119,64
8,28,"f","020_31_m_T_W.wav",4070,2,20,31,"m","Telefontarif","Wideband",8787,140,47
8,28,"f","024_21_m_T_N.wav",4659,3,24,21,"m","Telefontarif","Narrowband",6780,88,25
8,28,"f","016_21_m_T_W.wav",4835,4,16,21,"m","Telefontarif","Wideband",8874,110,48
8,28,"f","022_24_m_T_N.wav",3951,5,22,24,"m","Telefontarif","Narrowband",4954,129,28
8,28,"f","007_24_m_T_W.wav",3897,6,7,24,"m","Telefontarif","Wideband",4723,93,78
8,28,"f","004_29_m_T_N.wav",4352,7,4,29,"m","Telefontarif","Narrowband",5754,1254,56
8,28,"f","030_28_m_T_N.wav",4324,8,30,28,"m","Telefontarif","Narrowband",5831,130,54
8,28,"f","028_28_m_T_W.wav",3917,9,28,28,"m","Telefontarif","Wideband",4860,143,54
8,28,"f","016_21_m_T_N.wav",4832,10,16,21,"m","Telefontarif","Narrowband",9776,143,61
8,28,"f","006_22_m_T_N.wav",4370,11,6,22,"m","Telefontarif","Narrowband",5850,79,47
8,28,"f","028_28_m_T_N.wav",3927,12,28,28,"m","Telefontarif","Narrowband",5083,127,58
8,28,"f","025_25_m_T_N.wav",4272,13,25,25,"m","Telefontarif","Narrowband",5229,103,24
8,28,"f","024_21_m_T_W.wav",4679,14,24,21,"m","Telefontarif","Wideband",10535,132,50
8,28,"f","021_30_m_T_W.wav",4302,15,21,30,"m","Telefontarif","Wideband",5630,95,26
8,28,"f","025_25_m_T_W.wav",4258,16,25,25,"m","Telefontarif","Wideband",6638,1394,27
8,28,"f","030_28_m_T_W.wav",4339,17,30,28,"m","Telefontarif","Wideband",5329,102,71
8,28,"f","018_25_m_T_W.wav",4535,18,18,25,"m","Telefontarif","Wideband",5171,87,65
8,28,"f","018_25_m_T_N.wav",4547,19,18,25,"m","Telefontarif","Narrowband",5111,2454,32
8,28,"f","020_31_m_T_N.wav",4079,20,20,31,"m","Telefontarif","Narrowband",5284,103,52
8,28,"f","021_30_m_T_N.wav",4294,21,21,30,"m","Telefontarif","Narrowband",6563,173,34
8,28,"f","019_30_m_T_N.wav",4356,22,19,30,"m","Telefontarif","Narrowband",5684,95,54
8,28,"f","023_30_m_T_N.wav",4907,23,23,30,"m","Telefontarif","Narrowband",7237,133,52
8,28,"f","004_29_m_T_W.wav",4354,24,4,29,"m","Telefontarif","Wideband",4964,96,61
8,28,"f","007_24_m_T_N.wav",3897,25,7,24,"m","Telefontarif","Narrowband",5679,142,49
8,28,"f","005_26_m_T_N.wav",4287,26,5,26,"m","Telefontarif","Narrowband",4708,149,55
8,28,"f","023_30_m_T_W.wav",4912,27,23,30,"m","Telefontarif","Wideband",5688,112,71
8,28,"f","022_24_m_T_W.wav",3968,28,22,24,"m","Telefontarif","Wideband",5334,122,43
8,28,"f","019_30_m_T_W.wav",4336,29,19,30,"m","Telefontarif","Wideband",5004,159,53
8,28,"f","006_22_m_T_W.wav",4366,30,6,22,"m","Telefontarif","Wideband",4987,126,65
8,28,"f","017_29_f_T_N.wav",4349,31,17,29,"f","Telefontarif","Narrowband",7878,81,74
8,28,"f","029_29_f_T_N.wav",4252,32,29,29,"f","Telefontarif","Narrowband",5009,51,74
8,28,"f","017_29_f_T_W.wav",4359,33,17,29,"f","Telefontarif","Wideband",4748,83,84
8,28,"f","026_20_f_T_N.wav",5004,34,26,20,"f","Telefontarif","Narrowband",6521,112,60
8,28,"f","009_30_f_T_W.wav",4993,35,9,30,"f","Telefontarif","Wideband",5994,128,44
8,28,"f","001_28_f_T_W.wav",4322,36,1,28,"f","Telefontarif","Wideband",6460,122,46
8,28,"f","011_21_f_T_W.wav",4365,37,11,21,"f","Telefontarif","Wideband",4745,1239,77
8,28,"f","013_34_f_T_W.wav",4312,38,13,34,"f","Telefontarif","Wideband",5921,119,52
8,28,"f","003_33_f_T_W.wav",4282,39,3,33,"f","Telefontarif","Wideband",5649,139,55
8,28,"f","012_27_f_T_W.wav",4608,40,12,27,"f","Telefontarif","Wideband",8116,120,50
8,28,"f","002_28_f_T_W.wav",4211,41,2,28,"f","Telefontarif","Wideband",4767,127,60
8,28,"f","027_29_f_T_W.wav",4405,42,27,29,"f","Telefontarif","Wideband",5034,1519,53
8,28,"f","001_28_f_T_N.wav",4334,43,1,28,"f","Telefontarif","Narrowband",6414,127,62
8,28,"f","011_21_f_T_N.wav",4371,44,11,21,"f","Telefontarif","Narrowband",7390,-1299,56
8,28,"f","014_34_f_T_N.wav",4740,45,14,34,"f","Telefontarif","Narrowband",5507,162,38
8,28,"f","013_34_f_T_N.wav",4303,46,13,34,"f","Telefontarif","Narrowband",4643,2160,55
8,28,"f","003_33_f_T_N.wav",4282,47,3,33,"f","Telefontarif","Narrowband",4808,127,51
8,28,"f","010_30_f_T_N.wav",4455,48,10,30,"f","Telefontarif","Narrowband",4815,112,65
8,28,"f","027_29_f_T_N.wav",4405,49,27,29,"f","Telefontarif","Narrowband",4893,115,65
8,28,"f","029_29_f_T_W.wav",4252,50,29,29,"f","Telefontarif","Wideband",4593,129,64
8,28,"f","010_30_f_T_W.wav",4465,51,10,30,"f","Telefontarif","Wideband",5285,127,48
8,28,"f","015_22_f_T_N.wav",4741,52,15,22,"f","Telefontarif","Narrowband",5619,160,73
8,28,"f","014_34_f_T_W.wav",4748,53,14,34,"f","Telefontarif","Wideband",5210,143,32
8,28,"f","012_27_f_T_N.wav",4618,54,12,27,"f","Telefontarif","Narrowband",6208,156,33
8,28,"f","009_30_f_T_N.wav",4974,55,9,30,"f","Telefontarif","Narrowband",5245,140,38
8,28,"f","026_20_f_T_W.wav",4993,56,26,20,"f","Telefontarif","Wideband",5435,142,81
8,28,"f","015_22_f_T_W.wav",4751,57,15,22,"f","Telefontarif","Wideband",5163,144,70
8,28,"f","002_28_f_T_N.wav",4200,58,2,28,"f","Telefontarif","Narrowband",4946,136,74
9,30,"f","018_25_m_T_W.wav",4549,1,18,25,"m","Telefontarif","Wideband",5485,126,94
9,30,"f","021_30_m_T_N.wav",4314,2,21,30,"m","Telefontarif","Narrowband",5668,172,61
9,30,"f","022_24_m_T_W.wav",3960,3,22,24,"m","Telefontarif","Wideband",5488,112,38
9,30,"f","018_25_m_T_N.wav",4519,4,18,25,"m","Telefontarif","Narrowband",6352,132,69
9,30,"f","020_31_m_T_W.wav",4062,5,20,31,"m","Telefontarif","Wideband",5797,110,26
9,30,"f","028_28_m_T_W.wav",3917,6,28,28,"m","Telefontarif","Wideband",5365,206,38
9,30,"f","007_24_m_T_W.wav",3897,7,7,24,"m","Telefontarif","Wideband",5351,2643,48
9,30,"f","004_29_m_T_W.wav",4364,8,4,29,"m","Telefontarif","Wideband",6987,93,67
9,30,"f","005_26_m_T_W.wav",4272,9,5,26,"m","Telefontarif","Wideband",7615,167,77
9,30,"f","030_28_m_T_N.wav",4333,10,30,28,"m","Telefontarif","Narrowband",5414,138,72
9,30,"f","005_26_m_T_N.wav",4283,11,5,26,"m","Telefontarif","Narrowband",5643,183,63
9,30,"f","021_30_m_T_W.wav",4303,12,21,30,"m","Telefontarif","Wideband",6382,150,91
9,30,"f","019_30_m_T_W.wav",4352,13,19,30,"m","Telefontarif","Wideband",6328,172,42
9,30,"f","023_30_m_T_N.wav",4914,14,23,30,"m","Telefontarif","Narrowband",8443,169,64
9,30,"f","004_29_m_T_N.wav",4364,15,4,29,"m","Telefontarif","Narrowband",6532,180,60
9,30,"f","006_22_m_T_W.wav",4382,16,6,22,"m","Telefontarif","Wideband",9163,-3639,7
9,30,"f","025_25_m_T_W.wav",4268,17,25,25,"m","Telefontarif","Wideband",5532,2764,78
9,30,"f","023_30_m_T_W.wav",4922,18,23,30,"m","Telefontarif","Wideband",5821,142,75
9,30,"f","028_28_m_T_N.wav",3910,19,28,28,"m","Telefontarif","Narrowband",6546,154,45
9,30,"f","016_21_m_T_W.wav",4814,20,16,21,"m","Telefontarif","Wideband",6060,129,31
9,30,"f","007_24_m_T_N.wav",3887,21,7,24,"m","Telefontarif","Narrowband",5140,193,54
9,30,"f","024_21_m_T_W.wav",4667,22,24,21,"m","Telefontarif","Wideband",7662,168,40
9,30,"f","020_31_m_T_N.wav",4063,23,20,31,"m","Telefontarif","Narrowband",5814,2713,66
9,30,"f","019_30_m_T_N.wav",4344,24,19,30,"m","Telefontarif","Narrowband",8625,131,61
9,30,"f","022_24_m_T_N.wav",3977,25,22,24,"m","Telefontarif","Narrowband",5625,159,33
9,30,"f","025_25_m_T_N.wav",4272,26,25,25,"m","Telefontarif","Narrowband",5408,190,78
9,30,"f","030_28_m_T_W.wav",4321,27,30,28,"m","Telefontarif","Wideband",4966,152,91
9,30,"f","006_22_m_T_N.wav",4384,28,6,22,"m","Telefontarif","Narrowband",5186,148,40
9,30,"f","016_21_m_T_N.wav",4825,29,16,21,"m","Telefontarif","Narrowband",6037,1799,70
9,30,"f","024_21_m_T_N.wav",4668,30,24,21,"m","Telefontarif","Narrowband",5780,192,62
9,30,"f","017_29_f_T_W.wav",4358,31,17,29,"f","Telefontarif","Wideband",5364,143,75
9,30,"f","013_34_f_T_N.wav",4303,32,13,34,"f","Telefontarif","Narrowband",5821,121,39
9,30,"f","010_30_f_T_N.wav",4457,33,10,30,"f","Telefontarif","Narrowband",6077,162,41
9,30,"f","002_28_f_T_N.wav",4196,34,2,28,"f","Telefontarif","Narrowband",5926,151,31
9,30,"f","011_21_f_T_N.wav",4363,35,11,21,"f","Telefontarif","Narrowband",5147,135,58
9,30,"f","027_29_f_T_W.wav",4376,36,27,29,"f","Telefontarif","Wideband",5359,160,97
9,30,"f","012_27_f_T_W.wav",4603,37,12,27,"f","Telefontarif","Wideband",8468,113,41
9,30,"f","011_21_f_T_W.wav",4363,38,11,21,"f","Telefontarif","Wideband",5087,124,97
9,30,"f","012_27_f_T_N.wav",4607,39,12,27,"f","Telefontarif","Narrowband",5089,142,34
9,30,"f","001_28_f_T_W.wav",4318,40,1,28,"f","Telefontarif","Wideband",5726,192,37
9,30,"f","029_29_f_T_W.wav",4273,41,29,29,"f","Telefontarif","Wideband",4920,169,52
9,30,"f","026_20_f_T_N.wav",4993,42,26,20,"f","Telefontarif","Narrowband",7655,183,53
9,30,"f","013_34_f_T_W.wav",4304,43,13,34,"f","Telefontarif","Wideband",5456,162,73
9,30,"f","001_28_f_T_N.wav",4320,44,1,28,"f","Telefontarif","Narrowband",7188,-1909,41
9,30,"f","002_28_f_T_W.wav",4206,45,2,28,"f","Telefontarif","Wideband",4718,119,78
9,30,"f","026_20_f_T_W.wav",5003,46,26,20,"f","Telefontarif","Wideband",6064,159,61
9,30,"f","010_30_f_T_W.wav",4449,47,10,30,"f","Telefontarif","Wideband",5109,107,85
9,30,"f","014_34_f_T_W.wav",4740,48,14,34,"f","Telefontarif","Wideband",5689,179,68
9,30,"f","017_29_f_T_N.wav",4350,49,17,29,"f","Telefontarif","Narrowband",5404,152,57
9,30,"f","014_34_f_T_N.wav",4741,50,14,34,"f","Telefontarif","Narrowband",5679,190,39
9,30,"f","003_33_f_T_W.wav",4283,51,3,33,"f","Telefontarif","Wideband",5637,114,22
9,30,"f","008_28_f_T_W.wav",4814,52,8,28,"f","Telefontarif","Wideband",5535,178,28
9,30,"f","029_29_f_T_N.wav",4273,53,29,29,"f","Telefontarif","Narrowband",5693,158,57
9,30,"f","015_22_f_T_N.wav",4739,54,15,22,"f","Telefontarif","Narrowband",6978,157,36
9,30,"f","027_29_f_T_N.wav",4384,55,27,29,"f","Telefontarif","Narrowband",5433,175,73
9,30,"f","008_28_f_T_N.wav",4823,56,8,28,"f","Telefontarif","Narrowband",6854,189,36
9,30,"f","015_22_f_T_W.wav",4742,57,15,22,"f","Telefontarif","Wideband",6310,172,53
9,30,"f","003_33_f_T_N.wav",4293,58,3,33,"f","Telefontarif","Narrowband",5364,149,34
10,30,"f","007_24_m_T_N.wav",3902,1,7,24,"m","Telefontarif","Narrowband",7877,127,55
10,30,"f","018_25_m_T_N.wav",4548,2,18,25,"m","Telefontarif","Narrowband",5161,194,40
10,30,"f","020_31_m_T_W.wav",4070,3,20,31,"m","Telefontarif","Wideband",4613,644,36
10,30,"f","019_30_m_T_N.wav",4346,4,19,30,"m","Telefontarif","Narrowband",4686,158,30
10,30,"f","022_24_m_T_W.wav",3962,5,22,24,"m","Telefontarif","Wideband",4798,182,52
10,30,"f","030_28_m_T_N.wav",4323,6,30,28,"m","Telefontarif","Narrowband",4825,152,37
